station_id,date,temp_min_c,temp_max_c,mean_c,precip_mm
72405,2016-01-31,-4.4,-4.4,1.8,0
72405,2016-01-30,-2.2,-2.2,2,0.3
72405,2016-01-29,-3.9,-3.9,0.7,0
72405,2016-01-28,-1.7,-1.7,4.2,NA
72405,2016-01-27,-1,-1,5.5,NA
72405,2016-01-26,-8.9,-8.9,-1.4,0
72405,2016-01-25,-7.2,-7.2,-2.8,0
72405,2016-01-24,-5,-5,-3.1,23.3
72405,2016-01-23,-5.6,-5.6,-3.9,15
72405,2016-01-22,-4.4,-4.4,-2,NA
72405,2016-01-21,-7.2,-7.2,-4.2,0.8
72405,2016-01-20,-9.4,-9.4,-6.2,0
72405,2016-01-19,-8.9,-8.9,-5.7,NA
72405,2016-01-18,0,0,2.1,1.3
72405,2016-01-17,2.8,2.8,6.8,NA
72405,2016-01-16,1.1,1.1,6.2,8
72405,2016-01-15,-3.9,-3.9,4,0
72405,2016-01-14,-6.1,-6.1,-3.1,0
72405,2016-01-13,-2.8,-2.8,2.5,NA
72405,2016-01-12,-2.2,-2.2,0.8,0
72405,2016-01-11,2.2,2.2,11.5,10
72405,2016-01-10,5,5,7.7,10.6
72405,2016-01-09,4.4,4.4,5.3,NA
72405,2016-01-08,1.1,1.1,4,0
72405,2016-01-07,-6.7,-6.7,-0.8,0
72405,2016-01-06,-8.9,-8.9,-4.3,0
72405,2016-01-05,-6.7,-6.7,-0,0
72405,2016-01-04,0,0,4.4,0
72405,2016-01-03,0,0,4.4,0
72405,2016-01-02,2.2,2.2,5.2,0
72405,2016-01-01,6.7,6.7,9.8,NA
72405,2015-12-31,9.4,9.4,10.7,3.5
72405,2015-12-30,5,5,9.3,9.5
72405,2015-12-29,5,5,7.5,9.3
72405,2015-12-28,10.6,10.6,15.6,0.5
72405,2015-12-27,10.6,10.6,13.1,0.3
72405,2015-12-26,13.9,13.9,17.4,7.5
72405,2015-12-25,15.6,15.6,18.9,5
72405,2015-12-24,12.2,12.2,16,42
72405,2015-12-23,10.6,10.6,13.2,4
72405,2015-12-22,3.3,3.3,10,0
72405,2015-12-21,0,0,4.2,0
72405,2015-12-20,-1.1,-1.1,2.9,0
72405,2015-12-19,0.6,0.6,6.3,0
72405,2015-12-18,8.3,8.3,10.5,10
72405,2015-12-17,5,5,9.6,0
72405,2015-12-16,8.3,8.3,14,NA
72405,2015-12-15,11.7,11.7,16.4,3.3
72405,2015-12-14,8.9,8.9,13.9,0
72405,2015-12-13,7.2,7.2,12.5,0
72405,2015-12-12,5.6,5.6,10.8,0
72405,2015-12-11,5,5,10,NA
72405,2015-12-10,3.9,3.9,6.6,NA
72405,2015-12-09,3.3,3.3,7.5,0
72405,2015-12-08,2.2,2.2,8.4,0
72405,2015-12-07,0.6,0.6,5.5,0
72405,2015-12-06,0.6,0.6,6.3,0
72405,2015-12-05,2.2,2.2,6.7,0
72405,2015-12-04,5,5,8,0
72405,2015-12-03,8.3,8.3,11.9,6.5
72405,2015-12-02,4.4,4.4,8.4,21
72405,2015-12-01,3.9,3.9,5.6,6
72405,2015-11-30,6.7,6.7,9.2,5
72405,2015-11-29,9.4,9.4,13.3,NA
72405,2015-11-28,5.6,5.6,11.2,0
72405,2015-11-27,4.4,4.4,10.1,0
72405,2015-11-26,2.8,2.8,7.8,0
72405,2015-11-25,0.6,0.6,6.6,0
72405,2015-11-24,0,0,2.8,0
72405,2015-11-23,1.7,1.7,7,0
72405,2015-11-22,3.3,3.3,8.5,0
72405,2015-11-21,5.6,5.6,10.9,0
72405,2015-11-20,14.4,14.4,17.2,15
72405,2015-11-19,7.8,7.8,14.2,0
72405,2015-11-18,7.8,7.8,11.6,0
72405,2015-11-17,5.6,5.6,12.2,0
72405,2015-11-16,2.2,2.2,10.2,0
72405,2015-11-15,3.3,3.3,9.4,0
72405,2015-11-14,9.4,9.4,13.4,0
72405,2015-11-13,9.4,9.4,14,0.3
72405,2015-11-12,10,10,13.6,0
72405,2015-11-11,10,10,13.6,3.8
72405,2015-11-10,5,5,9.2,15.3
72405,2015-11-09,6.7,6.7,10.9,0
72405,2015-11-08,11.7,11.7,15.5,3.3
72405,2015-11-07,15.6,15.6,21,NA
72405,2015-11-06,14.4,14.4,16.6,2
72405,2015-11-05,8.9,8.9,16.2,2
72405,2015-11-04,7.8,7.8,14.1,0
72405,2015-11-03,10,10,14.5,0
72405,2015-11-02,11.7,11.7,14.5,1.1
72405,2015-11-01,5.6,5.6,11.4,0
72405,2015-10-31,7.8,7.8,11.6,0
72405,2015-10-30,12.8,12.8,18.3,0
72405,2015-10-29,12.8,12.8,18.4,17.3
72405,2015-10-28,6.7,6.7,11.5,NA
72405,2015-10-27,7.2,7.2,11.5,0
72405,2015-10-26,11.7,11.7,15.8,0.8
72405,2015-10-25,8.3,8.3,13,0
72405,2015-10-24,10,10,16.7,0
72405,2015-10-23,10,10,16.8,0
72405,2015-10-22,8.9,8.9,14.9,0
72405,2015-10-21,6.7,6.7,12.3,0
72405,2015-10-20,2.8,2.8,8.2,0
72405,2015-10-19,3.3,3.3,7.6,NA
72405,2015-10-18,5.6,5.6,10.7,0
72405,2015-10-17,10,10,14.3,0
72405,2015-10-16,11.7,11.7,15.5,0
72405,2015-10-15,12.8,12.8,16.8,0
72405,2015-10-14,15,15,19.2,NA
72405,2015-10-13,10,10,16.7,0
72405,2015-10-12,8.3,8.3,14.5,0
72405,2015-10-11,10,10,15.2,0
72405,2015-10-10,16.7,16.7,20.3,10.5
72405,2015-10-09,13.9,13.9,19,0
72405,2015-10-08,14.4,14.4,19,0
72405,2015-10-07,10,10,17.1,0
72405,2015-10-06,11.1,11.1,15,0
72405,2015-10-05,12.2,12.2,13.9,NA
72405,2015-10-04,10,10,12.5,4.8
72405,2015-10-03,10.6,10.6,12.2,NA
72405,2015-10-02,13.9,13.9,14.4,20.5
72405,2015-10-01,15.6,15.6,21.7,NA
72405,2015-09-30,21.7,21.7,24.1,41
72405,2015-09-29,19.4,19.4,23.1,0
72405,2015-09-28,16.7,16.7,20.1,NA
72405,2015-09-27,17.2,17.2,19.7,NA
72405,2015-09-26,17.2,17.2,20.1,NA
72405,2015-09-25,15.6,15.6,20.8,0
72405,2015-09-24,15.6,15.6,20.8,0
72405,2015-09-23,16.7,16.7,19.9,0
72405,2015-09-22,17.2,17.2,18.4,6
72405,2015-09-21,19.4,19.4,22.7,0
72405,2015-09-20,19.4,19.4,24.2,0
72405,2015-09-19,18.3,18.3,23.5,0
72405,2015-09-18,17.2,17.2,23.3,0
72405,2015-09-17,15.6,15.6,23,0
72405,2015-09-16,15.6,15.6,22.2,0
72405,2015-09-15,12.8,12.8,19.8,0
72405,2015-09-14,14.4,14.4,19.4,NA
72405,2015-09-13,19.4,19.4,21.7,4
72405,2015-09-12,18.3,18.3,22.8,0
72405,2015-09-11,21.1,21.1,24.4,3.3
72405,2015-09-10,23.9,23.9,28.1,13
72405,2015-09-09,22.2,22.2,27.7,0
72405,2015-09-08,20.6,20.6,26.4,0
72405,2015-09-07,20,20,24.8,0
72405,2015-09-06,21.7,21.7,25.6,0
72405,2015-09-05,23.9,23.9,28,0
72405,2015-09-04,23.3,23.3,28.1,NA
72405,2015-09-03,23.3,23.3,28.2,0
72405,2015-09-02,21.7,21.7,28.2,0
72405,2015-09-01,23.3,23.3,26.2,0
72405,2015-08-31,20.6,20.6,25.3,0
72405,2015-08-30,19.4,19.4,25.5,0
72405,2015-08-29,18.3,18.3,23.5,0
72405,2015-08-28,17.2,17.2,22.9,0
72405,2015-08-27,19.4,19.4,22.9,0
72405,2015-08-26,20.6,20.6,24.6,0
72405,2015-08-25,21.7,21.7,25.6,10
72405,2015-08-24,17.8,17.8,24.2,0
72405,2015-08-23,18.3,18.3,24.2,0
72405,2015-08-22,21.1,21.1,25.1,0
72405,2015-08-21,22.8,22.8,26.1,4.5
72405,2015-08-20,25,25,27.5,0
72405,2015-08-19,23.3,23.3,27.2,0
72405,2015-08-18,22.2,22.2,28.2,0
72405,2015-08-17,20.6,20.6,26.4,0
72405,2015-08-16,20,20,25.3,0
72405,2015-08-15,17.8,17.8,24.8,0
72405,2015-08-14,20,20,24.2,0
72405,2015-08-13,21.1,21.1,25.6,0
72405,2015-08-12,22.8,22.8,26.9,9
72405,2015-08-11,22.2,22.2,23.6,4
72405,2015-08-10,22.2,22.2,27.2,0
72405,2015-08-09,22.8,22.8,26.1,0
72405,2015-08-08,21.1,21.1,24.9,1
72405,2015-08-07,22.8,22.8,26.2,NA
72405,2015-08-06,23.9,23.9,28.7,0
72405,2015-08-05,24.4,24.4,29.4,1
72405,2015-08-04,22.2,22.2,28.4,0
72405,2015-08-03,22.8,22.8,27.3,0
72405,2015-08-02,23.3,23.3,28.5,NA
72405,2015-08-01,23.3,23.3,28.8,0
72405,2015-07-31,25.6,25.6,28.6,13
72405,2015-07-30,25.6,25.6,29.1,0
72405,2015-07-29,22.8,22.8,28.3,0
72405,2015-07-28,22.8,22.8,26.9,24
72405,2015-07-27,23.3,23.3,28.3,0
72405,2015-07-26,22.2,22.2,27.5,0
72405,2015-07-25,20.6,20.6,26.9,0
72405,2015-07-24,21.7,21.7,26.6,0
72405,2015-07-23,22.2,22.2,26.9,0
72405,2015-07-22,26.1,26.1,30.2,NA
72405,2015-07-21,27.8,27.8,31.6,0
72405,2015-07-20,26.1,26.1,30.6,NA
72405,2015-07-19,25,25,27.5,1
72405,2015-07-18,21.7,21.7,25.6,0
72405,2015-07-17,18.9,18.9,24.4,0
72405,2015-07-16,21.7,21.7,26.5,NA
72405,2015-07-15,24.4,24.4,27.5,0.3
72405,2015-07-14,23.3,23.3,25.3,0.8
72405,2015-07-13,21.1,21.1,26.8,0
72405,2015-07-12,23.9,23.9,26.6,2
72405,2015-07-11,25,25,27.9,NA
72405,2015-07-10,25.6,25.6,29.1,0.8
72405,2015-07-09,25.6,25.6,27.3,28.3
72405,2015-07-08,23.9,23.9,27.9,0
72405,2015-07-07,24.4,24.4,27.1,0.3
72405,2015-07-06,21.7,21.7,25.7,0.3
72405,2015-07-05,22.2,22.2,23.7,22
72405,2015-07-04,18.9,18.9,23.8,0.8
72405,2015-07-03,20.6,20.6,23.5,0.5
72405,2015-07-02,20.6,20.6,25,10.8
72405,2015-07-01,20.6,20.6,26.1,23.3
72405,2015-06-30,17.2,17.2,23.9,0
72405,2015-06-29,19.4,19.4,23.4,NA
72405,2015-06-28,20.6,20.6,22.3,69
72405,2015-06-27,20.6,20.6,24.3,0
72405,2015-06-26,21.1,21.1,25.9,12
72405,2015-06-25,21.1,21.1,25.6,0
72405,2015-06-24,24.4,24.4,29.4,NA
72405,2015-06-23,25.6,25.6,29.9,0
72405,2015-06-22,23.3,23.3,29.6,0.8
72405,2015-06-21,23.3,23.3,27.6,60
72405,2015-06-20,22.8,22.8,27.4,3
72405,2015-06-19,22.2,22.2,25.7,13
72405,2015-06-18,23.3,23.3,25.9,5
72405,2015-06-17,25,25,30.1,0
72405,2015-06-16,25.6,25.6,28.8,2
72405,2015-06-15,25.6,25.6,28.9,13
72405,2015-06-14,23.9,23.9,28.9,0
72405,2015-06-13,25,25,28.5,0.5
72405,2015-06-12,21.7,21.7,27.8,0
72405,2015-06-11,20,20,25,0
72405,2015-06-10,22.2,22.2,26.5,0
72405,2015-06-09,18.3,18.3,24.8,16
72405,2015-06-08,19.4,19.4,22.7,0
72405,2015-06-07,18.3,18.3,23.5,0
72405,2015-06-06,15.6,15.6,19.2,0.8
72405,2015-06-05,15,15,16.8,9.5
72405,2015-06-04,15,15,16.3,NA
72405,2015-06-03,15.6,15.6,18.1,5.3
72405,2015-06-02,21.7,21.7,25.9,70.3
72405,2015-06-01,23.3,23.3,27.5,NA
72405,2015-05-31,22.2,22.2,26.8,0
72405,2015-05-30,23.3,23.3,25.4,0
72405,2015-05-29,22.8,22.8,26.9,NA
72405,2015-05-28,23.9,23.9,25.8,0.3
72405,2015-05-27,20.6,20.6,25.7,0
72405,2015-05-26,19.4,19.4,24.7,0
72405,2015-05-25,13.9,13.9,21.5,0
72405,2015-05-24,12.2,12.2,18.3,0
72405,2015-05-23,11.1,11.1,19,0
72405,2015-05-22,11.7,11.7,13.8,8.5
72405,2015-05-21,16.7,16.7,19.8,0
72405,2015-05-20,22.2,22.2,26.6,0
72405,2015-05-19,22.2,22.2,27.1,20
72405,2015-05-18,21.1,21.1,24.9,NA
72405,2015-05-17,19.4,19.4,23.7,17
72405,2015-05-16,14.4,14.4,19.9,0
72405,2015-05-15,11.7,11.7,17.3,0
72405,2015-05-14,12.8,12.8,17.7,0
72405,2015-05-13,21.7,21.7,26.5,0
72405,2015-05-12,21.7,21.7,24.3,0
72405,2015-05-11,20.6,20.6,24.8,0
72405,2015-05-10,18.3,18.3,22.7,NA
72405,2015-05-09,17.8,17.8,23,0
72405,2015-05-08,16.7,16.7,21.8,0
72405,2015-05-07,17.8,17.8,22.8,NA
72405,2015-05-06,17.8,17.8,22.3,1
72405,2015-05-05,13.3,13.3,22.2,0
72405,2015-05-04,13.3,13.3,21,0
72405,2015-05-03,10.6,10.6,17.5,0
72405,2015-05-02,12.2,12.2,14.5,3
72405,2015-05-01,13.3,13.3,17.2,14
72405,2015-04-30,11.1,11.1,18.2,0
72405,2015-04-29,8.9,8.9,15.8,0
72405,2015-04-28,8.3,8.3,12.8,NA
72405,2015-04-27,7.2,7.2,13.3,0
72405,2015-04-26,7.2,7.2,9.2,7
72405,2015-04-25,4.4,4.4,10.6,0
72405,2015-04-24,7.2,7.2,11.3,0
72405,2015-04-23,10,10,15.1,NA
72405,2015-04-22,12.2,12.2,16.9,0.3
72405,2015-04-21,12.8,12.8,21.2,19
72405,2015-04-20,12.8,12.8,16.8,13.5
72405,2015-04-19,16.1,16.1,21.7,0
72405,2015-04-18,15,15,20,0.3
72405,2015-04-17,11.1,11.1,17.3,2
72405,2015-04-16,11.1,11.1,15.8,0
72405,2015-04-15,12.2,12.2,15.8,16.3
72405,2015-04-14,11.1,11.1,18.9,0
72405,2015-04-13,6.1,6.1,15,0
72405,2015-04-12,10,10,16,0
72405,2015-04-11,7.2,7.2,12.8,0.3
72405,2015-04-10,7.2,7.2,8.3,1.1
72405,2015-04-09,7.2,7.2,9.2,2.3
72405,2015-04-08,11.1,11.1,18.6,5.5
72405,2015-04-07,8.9,8.9,18.1,0
72405,2015-04-06,4.4,4.4,13.1,0
72405,2015-04-05,7.2,7.2,13.6,1
72405,2015-04-04,16.1,16.1,19.9,5
72405,2015-04-03,5.6,5.6,15.6,0
72405,2015-04-02,4.4,4.4,10,0
72405,2015-04-01,6.1,6.1,13.1,0.3
72405,2015-03-31,5.6,5.6,11.7,0.3
72405,2015-03-30,-2.2,-2.2,3.3,0.3
72405,2015-03-29,-0.6,-0.6,1.7,0
72405,2015-03-28,4.4,4.4,8.4,8
72405,2015-03-27,9.4,9.4,14.9,11
72405,2015-03-26,1.7,1.7,7.1,NA
72405,2015-03-25,2.2,2.2,5.7,0
72405,2015-03-24,2.2,2.2,6,0
72405,2015-03-23,7.2,7.2,9.6,0
72405,2015-03-22,1.7,1.7,8.9,0
72405,2015-03-21,2.2,2.2,3.8,12.8
72405,2015-03-20,3.9,3.9,7.7,0
72405,2015-03-19,2.2,2.2,6.5,0
72405,2015-03-18,3.9,3.9,13.1,0
72405,2015-03-17,3.3,3.3,10.2,0
72405,2015-03-16,6.7,6.7,10.7,0
72405,2015-03-15,7.2,7.2,10.6,14
72405,2015-03-14,2.8,2.8,8.3,0.8
72405,2015-03-13,5.6,5.6,10.4,0
72405,2015-03-12,7.8,7.8,12.7,NA
72405,2015-03-11,3.9,3.9,7.2,11.8
72405,2015-03-10,2.8,2.8,9.3,0
72405,2015-03-09,0,0,8,0
72405,2015-03-08,-7.2,-7.2,0.6,0
72405,2015-03-07,-9.4,-9.4,-6.1,0
72405,2015-03-06,-6.1,-6.1,0.4,22
72405,2015-03-05,0.6,0.6,6.7,9.3
72405,2015-03-04,-0.6,-0.6,1.2,1.1
72405,2015-03-03,-1,-1,3.3,0
72405,2015-03-02,-4.4,-4.4,-0.9,13
72405,2015-03-01,-6.7,-6.7,-3.3,0
72405,2015-02-28,-4.4,-4.4,-0.2,NA
72405,2015-02-27,-0.6,-0.6,1.2,4
72405,2015-02-26,-6.1,-6.1,0.3,0
72405,2015-02-25,-10,-10,-5.4,0
72405,2015-02-24,-7.8,-7.8,-0.7,0
72405,2015-02-23,-4.9,-4.9,4,2
72405,2015-02-22,-10,-10,-4.2,18
72405,2015-02-21,-15,-15,-10.1,0
72405,2015-02-20,-12.2,-12.2,-9.2,NA
72405,2015-02-19,-10.6,-10.6,-4.2,NA
72405,2015-02-18,-8.9,-8.9,-5.2,4
72405,2015-02-17,-12.2,-12.2,-9.9,9
72405,2015-02-16,-11.7,-11.7,-9,0
72405,2015-02-15,-8.9,-8.9,-1.3,NA
72405,2015-02-14,-9.4,-9.4,-5.6,0
72405,2015-02-13,-7.2,-7.2,1.3,NA
72405,2015-02-12,-1.7,-1.7,2.4,0
72405,2015-02-11,0,0,1.7,0.5
72405,2015-02-10,1.1,1.1,3.6,2
72405,2015-02-09,1.7,1.7,8.1,0
72405,2015-02-08,-3.3,-3.3,3.2,0
72405,2015-02-07,-8.3,-8.3,-2.6,0
72405,2015-02-06,-6.7,-6.7,0.2,0
72405,2015-02-05,-1.6,-1.6,5,0
72405,2015-02-04,-3.9,-3.9,-0.8,0
72405,2015-02-03,-2.8,-2.8,2.8,1.5
72405,2015-02-02,-2.8,-2.8,2,2
72405,2015-02-01,-6.7,-6.7,-2.4,0
72405,2015-01-31,-5,-5,2.2,NA
72405,2015-01-30,-3.3,-3.3,1.1,1
72405,2015-01-29,-4.4,-4.4,-0.6,0
72405,2015-01-28,-1.7,-1.7,0.1,0.3
72405,2015-01-27,-1.7,-1.7,2.3,5.8
72405,2015-01-26,2.2,2.2,7.3,0
72405,2015-01-25,2.2,2.2,4.4,7
72405,2015-01-24,-0.6,-0.6,2.9,22
72405,2015-01-23,1.1,1.1,4.7,NA
72405,2015-01-22,1.1,1.1,2.1,2.3
72405,2015-01-21,-0.6,-0.6,3.9,0
72405,2015-01-20,0.6,0.6,6.2,0
72405,2015-01-19,1.1,1.1,4.5,15
72405,2015-01-18,-2.2,-2.2,1.1,0
72405,2015-01-17,-2.8,-2.8,3.5,0
72405,2015-01-16,-1.1,-1.1,1.6,0
72405,2015-01-15,-3.3,-3.3,-0.8,NA
72405,2015-01-14,-1.7,-1.7,1.2,0
72405,2015-01-13,1.7,1.7,3.5,19
72405,2015-01-12,-6.1,-6.1,0.1,NA
72405,2015-01-11,-7.2,-7.2,-4.1,0
72405,2015-01-10,-6.1,-6.1,0.3,0
72405,2015-01-09,-11.1,-11.1,-6.9,0
72405,2015-01-08,-10,-10,-4.7,NA
72405,2015-01-07,-4.4,-4.4,-2.2,5
72405,2015-01-06,-1.7,-1.7,3.9,0
72405,2015-01-05,4.4,4.4,12.5,5.1
72405,2015-01-04,1.1,1.1,4.4,13.5
72405,2015-01-03,1.7,1.7,5.3,0
72405,2015-01-02,-2.8,-2.8,3,0
72405,2015-01-01,-2.2,-2.2,0.3,NA
72405,2014-12-31,-1.1,-1.1,3.9,0
72405,2014-12-30,5.6,5.6,7.1,0.8
72405,2014-12-29,7.2,7.2,11.1,2.8
72405,2014-12-28,2.2,2.2,8.5,0
72405,2014-12-27,2.2,2.2,6.8,0
72405,2014-12-26,7.2,7.2,11.2,3
72405,2014-12-25,7.2,7.2,10.2,18.3
72405,2014-12-24,2.8,2.8,6.8,4.3
72405,2014-12-23,0.6,0.6,2.6,7
72405,2014-12-22,1.1,1.1,3.9,0
72405,2014-12-21,-1.1,-1.1,2.1,0
72405,2014-12-20,0.6,0.6,3.7,0
72405,2014-12-19,2.8,2.8,4,0
72405,2014-12-18,4.4,4.4,8.6,0
72405,2014-12-17,3.9,3.9,7.5,9.8
72405,2014-12-16,3.9,3.9,8.8,0
72405,2014-12-15,1.1,1.1,7.8,0
72405,2014-12-14,-0.6,-0.6,4.6,0
72405,2014-12-13,2.2,2.2,5.5,0
72405,2014-12-12,2.2,2.2,5,NA
72405,2014-12-11,3.9,3.9,7.2,0
72405,2014-12-10,1.7,1.7,5.1,8
72405,2014-12-09,1.7,1.7,2.6,0.3
72405,2014-12-08,2.8,2.8,6.1,0
72405,2014-12-07,6.1,6.1,8.8,12.3
72405,2014-12-06,5.6,5.6,6.2,0.3
72405,2014-12-05,2.8,2.8,6,NA
72405,2014-12-04,3.3,3.3,8.1,1
72405,2014-12-03,2.8,2.8,4.2,14.5
72405,2014-12-02,7.8,7.8,13.8,6
72405,2014-12-01,5.6,5.6,11.7,0
72405,2014-11-30,1.1,1.1,5.7,0
72405,2014-11-29,1.1,1.1,2.9,0
72405,2014-11-28,2.8,2.8,5.4,NA
72405,2014-11-27,2.2,2.2,5.6,28
72405,2014-11-26,8.3,8.3,13.2,0
72405,2014-11-25,11.1,11.1,19.4,2
72405,2014-11-24,3.3,3.3,10,6
72405,2014-11-23,-3.3,-3.3,4.2,0
72405,2014-11-22,-1.7,-1.7,1.4,0
72405,2014-11-21,1.7,1.7,6.3,0
72405,2014-11-20,-5.6,-5.6,0.1,0
72405,2014-11-19,-3.9,-3.9,-0.4,0
72405,2014-11-18,4.4,4.4,7.9,18.3
72405,2014-11-17,1.7,1.7,6.5,0.3
72405,2014-11-16,0,0,3.9,0
72405,2014-11-15,1.1,1.1,4,0
72405,2014-11-14,4.4,4.4,6.5,0.8
72405,2014-11-13,6.7,6.7,15.1,0
72405,2014-11-12,6.7,6.7,14.6,0
72405,2014-11-11,5.6,5.6,11.5,0
72405,2014-11-10,6.7,6.7,10.9,0
72405,2014-11-09,2.2,2.2,7.6,0
72405,2014-11-08,5,5,10.7,NA
72405,2014-11-07,12.8,12.8,14.4,12.3
72405,2014-11-06,12.2,12.2,15.5,0.5
72405,2014-11-05,8.3,8.3,14.4,0
72405,2014-11-04,6.7,6.7,11.9,0
72405,2014-11-03,7.2,7.2,9.2,NA
72405,2014-11-02,8.9,8.9,10.8,NA
72405,2014-11-01,7.8,7.8,11.3,0
72405,2014-10-31,8.9,8.9,12.5,0
72405,2014-10-30,10,10,15.9,0.8
72405,2014-10-29,13.9,13.9,19.4,0
72405,2014-10-28,7.8,7.8,14.6,0
72405,2014-10-27,9.4,9.4,17.8,0
72405,2014-10-26,9.4,9.4,15.9,0
72405,2014-10-25,12.2,12.2,16.6,0
72405,2014-10-24,12.2,12.2,15.9,0
72405,2014-10-23,12.2,12.2,13.4,22.3
72405,2014-10-22,12.2,12.2,15.7,5.8
72405,2014-10-21,7.2,7.2,14.4,0.3
72405,2014-10-20,8.9,8.9,12.9,0
72405,2014-10-19,12.8,12.8,16.9,0
72405,2014-10-18,13.3,13.3,18.2,0
72405,2014-10-17,15.6,15.6,17.1,0.5
72405,2014-10-16,15.6,15.6,21.5,36.5
72405,2014-10-15,17.8,17.8,23.4,0
72405,2014-10-14,16.1,16.1,18.3,3
72405,2014-10-13,11.7,11.7,15.2,0
72405,2014-10-12,12.8,12.8,14.1,10
72405,2014-10-11,13.3,13.3,16.5,2.8
72405,2014-10-10,13.3,13.3,18.8,0
72405,2014-10-09,15,15,20.7,NA
72405,2014-10-08,16.7,16.7,18.6,4
72405,2014-10-07,9.4,9.4,18,NA
72405,2014-10-06,6.7,6.7,12.9,0
72405,2014-10-05,10,10,17.6,0.8
72405,2014-10-04,17.8,17.8,20.6,2
72405,2014-10-03,17.2,17.2,20.3,0
72405,2014-10-02,18.3,18.3,20.9,1.3
72405,2014-10-01,19.4,19.4,21.2,NA
72405,2014-09-30,18.3,18.3,20.8,0
72405,2014-09-29,16.1,16.1,21.5,0
72405,2014-09-28,15.6,15.6,21.9,0
72405,2014-09-27,15.6,15.6,20.2,0
72405,2014-09-26,15.6,15.6,18.6,15
72405,2014-09-25,15,15,18.8,1.5
72405,2014-09-24,12.2,12.2,17.5,0
72405,2014-09-23,14.4,14.4,20.3,0
72405,2014-09-22,17.8,17.8,24.1,NA
72405,2014-09-21,17.8,17.8,22.6,0
72405,2014-09-20,16.1,16.1,20.8,0
72405,2014-09-19,17.8,17.8,21.5,0
72405,2014-09-18,15,15,20.4,0
72405,2014-09-17,16.7,16.7,21.9,NA
72405,2014-09-16,14.4,14.4,19.9,0
72405,2014-09-15,13.3,13.3,18.3,0
72405,2014-09-14,16.7,16.7,20,6
72405,2014-09-13,19.4,19.4,22.6,0
72405,2014-09-12,22.2,22.2,27,0
72405,2014-09-11,21.7,21.7,23.8,0
72405,2014-09-10,21.1,21.1,23.1,NA
72405,2014-09-09,21.1,21.1,22.8,NA
72405,2014-09-08,21.1,21.1,24.4,0
72405,2014-09-07,23.9,23.9,27.9,3
72405,2014-09-06,24.4,24.4,28.6,0
72405,2014-09-05,23.3,23.3,27.5,0
72405,2014-09-04,23.9,23.9,27.2,0
72405,2014-09-03,25,25,29,2.3
72405,2014-09-02,24.4,24.4,27.5,0.5
72405,2014-09-01,25,25,28.1,7
72405,2014-08-31,21.1,21.1,25.4,0
72405,2014-08-30,18.3,18.3,23.3,0
72405,2014-08-29,21.1,21.1,26.4,0
72405,2014-08-28,20.6,20.6,26.7,0
72405,2014-08-27,19.4,19.4,25.7,0
72405,2014-08-26,18.9,18.9,24.2,0
72405,2014-08-25,20,20,23.9,0
72405,2014-08-24,21.7,21.7,23.1,5
72405,2014-08-23,23.3,23.3,25.5,NA
72405,2014-08-22,21.7,21.7,26.1,0.3
72405,2014-08-21,22.2,22.2,25.3,7
72405,2014-08-20,23.3,23.3,25.9,NA
72405,2014-08-19,22.2,22.2,25.6,0
72405,2014-08-18,22.2,22.2,26.3,0.3
72405,2014-08-17,18.3,18.3,24.1,0
72405,2014-08-16,16.7,16.7,23,0
72405,2014-08-15,17.8,17.8,23.9,0
72405,2014-08-14,20.6,20.6,25.7,0
72405,2014-08-13,22.8,22.8,24.1,41
72405,2014-08-12,21.1,21.1,24.7,0.8
72405,2014-08-11,21.7,21.7,26.3,0
72405,2014-08-10,21.7,21.7,25.3,NA
72405,2014-08-09,20.6,20.6,24.7,0
72405,2014-08-08,21.7,21.7,25.7,0
72405,2014-08-07,21.1,21.1,25.7,0
72405,2014-08-06,21.1,21.1,27.7,10
72405,2014-08-05,20.6,20.6,25.9,0
72405,2014-08-04,21.1,21.1,25.4,11
72405,2014-08-03,20,20,24,1
72405,2014-08-02,20,20,24.7,3
72405,2014-08-01,19.4,19.4,25.8,0
72405,2014-07-31,15.6,15.6,22.2,0
72405,2014-07-30,17.8,17.8,21.6,0
72405,2014-07-29,21.1,21.1,26.1,0
72405,2014-07-28,22.8,22.8,26.7,2.8
72405,2014-07-27,22.2,22.2,26.2,NA
72405,2014-07-26,18.3,18.3,24.3,0
72405,2014-07-25,21.1,21.1,24.9,0.3
72405,2014-07-24,23.9,23.9,29,NA
72405,2014-07-23,23.3,23.3,26.7,0
72405,2014-07-22,22.8,22.8,25.7,0
72405,2014-07-21,22.8,22.8,25.3,0
72405,2014-07-20,22.8,22.8,25.3,NA
72405,2014-07-19,20,20,25.2,0
72405,2014-07-18,18.9,18.9,24.4,0
72405,2014-07-17,21.7,21.7,24.8,0
72405,2014-07-16,22.2,22.2,26,43
72405,2014-07-15,24.4,24.4,27.8,4
72405,2014-07-14,24.4,24.4,28.2,1
72405,2014-07-13,22.8,22.8,27.3,0
72405,2014-07-12,20.6,20.6,26.1,0
72405,2014-07-11,20.6,20.6,25,33
72405,2014-07-10,22.2,22.2,25.4,0.5
72405,2014-07-09,22.2,22.2,28.1,19
72405,2014-07-08,23.3,23.3,29,0
72405,2014-07-07,18.3,18.3,25.9,0
72405,2014-07-06,17.8,17.8,23.9,0
72405,2014-07-05,19.4,19.4,24.5,0.5
