id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	preparations	otherCatalogNumbers	associatedReferences	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	waterBody	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	identifiedBy	dateIdentified	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3573	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3573	CNP-P-3573														1978	4	15			Argentina							85		-39	-57.049999						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3574	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3574	CNP-P-3574														1978	4	17			Argentina							83		-41	-57.983334						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3575	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3575	CNP-P-3575														1978	4	17			Argentina							80		-41	-60.016666						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3576	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3576	CNP-P-3576														1978	4	18			Argentina							85		-42.983334	-62						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3577	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3577	CNP-P-3577														1978	4	19			Argentina							91		-43	-60.966667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3578	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3578	CNP-P-3578														1978	4	19			Argentina							100		-43	-59.983334						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3579	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3579	CNP-P-3579														1978	4	19			Argentina							133		-43.016666	-59.233334						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3580	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3580	CNP-P-3580														1978	4	20			Argentina							115		-45.016666	-61						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3581	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3581	CNP-P-3581														1978	4	21			Argentina							101		-45	-63						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3582	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3582	CNP-P-3582														1978	4	21			Argentina							95		-45	-63.933334						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3583	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3583	CNP-P-3583														1978	4	21			Argentina							90		-44.983334	-64.966667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3584	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3584	CNP-P-3584														1978	4	22			Argentina							36		-46.983334	-66.23333						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3585	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3585	CNP-P-3585														1978	4	22			Argentina							115		-46.983334	-64						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3586	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3586	CNP-P-3586														1978	4	23			Argentina							127		-47	-62.049999						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3587	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3587	CNP-P-3587														1978	4	23			Argentina							140		-46.983334	-60.983334						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3588	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3588	CNP-P-3588														1978	4	24			Argentina							147		-48	-62.083332						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3589	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3589	CNP-P-3589														1978	4	24			Argentina							125		-48	-63						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3590	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3590	CNP-P-3590														1978	4	24			Argentina							111		-47.983334	-64						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3591	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3591	CNP-P-3591														1978	4	25			Argentina							94		-48.033333	-65.01667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3592	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3592	CNP-P-3592														1978	4	25			Argentina							92		-48.283333	-65.73333						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3593	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3593	CNP-P-3593														1978	4	25			Argentina							91		-48.116665	-66.966667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3594	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3594	CNP-P-3594														1978	4	26			Argentina							101		-48	-65.949997						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3595	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3595	CNP-P-3595														1978	4	26			Argentina							115		-47	-65.01667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3596	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3596	CNP-P-3596														1978	4	26			Argentina							124		-48.016666	-64.01667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3597	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3597	CNP-P-3597														1978	4	27			Argentina							135		-48	-65.150002						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3598	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3598	CNP-P-3598														1978	4	27			Argentina							125		-49.983334	-65.916664						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3599	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3599	CNP-P-3599														1978	4	28			Argentina							28		-49	-68.966667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3600	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3600	CNP-P-3600														1978	4	28			Argentina							92		-49	-67.966667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3601	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3601	CNP-P-3601														1978	4	28			Argentina							112		-49.983334	-66.98333						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3602	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3602	CNP-P-3602														1978	4	29			Argentina							144		-51	-64.01667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3603	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3603	CNP-P-3603														1978	4	29			Argentina							169		-50	-62.966667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3604	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3604	CNP-P-3604														1976	11	17			Argentina							110		-46.299999	-64.01667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3605	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3605	CNP-P-3605														1976	11	17			Argentina							103		-46.466667	-64.066666						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3606	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3606	CNP-P-3606														1976	11	17			Argentina							120		-46.616665	-64.216667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3607	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3607	CNP-P-3607														1976	11	17			Argentina							121		-46.783333	-64.466667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3608	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3608	CNP-P-3608														1976	11	18			Argentina							108		-48.483334	-63.299999						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3609	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3609	CNP-P-3609														1976	11	18			Argentina							112		-48.716667	-65.366669						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3610	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3610	CNP-P-3610														1976	11	18			Argentina							108		-48.950001	-65.5						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3611	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3611	CNP-P-3611														1976	11	18			Argentina							107		-49.116665	-66.133331						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3612	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3612	CNP-P-3612														1976	11	19			Argentina							79		-50.416668	-67.716667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3613	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3613	CNP-P-3613														1976	11	19			Argentina							89		-50.700001	-68.183334						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3614	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3614	CNP-P-3614														1976	11	19			Argentina							90		-50.916668	-41.349998						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3615	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3615	CNP-P-3615														1976	11	19			Argentina							90		-51.299999	-68.26667						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3616	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3616	CNP-P-3616														1976	11	19			Argentina							92		-51.466667	-68.23333						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3618	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3618	CNP-P-3618														1976	11	20			Argentina							104		-52.549999	-67.533333						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3619	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3619	CNP-P-3619														1976	11	20			Argentina							112		-52.150002	-66.316666						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3620	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3620	CNP-P-3620														1976	11	20			Argentina							120		-51.966667	-66.050003						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3621	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3621	CNP-P-3621														1976	11	21			Argentina							149		-50.833332	-63.566666						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3623	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3623	CNP-P-3623														1976	11	21			Argentina							150		-50.583332	-63.233334						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3624	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3624	CNP-P-3624														1976	11	26			Argentina							142		-48.366665	-63						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3625	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3625	CNP-P-3625														1976	11	26			Argentina							142		-48.450001	-63.200001						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3626	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3626	CNP-P-3626														1976	11	26			Argentina							140		-48.283333	-63.150002						urn:lsid:marinespecies.org:taxname:282684	Schroederichthys bivius	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		(Smith, 1837)
